trial_id,participant_number,session_trial_id,section_trial_id,language_variety,orthography_condition,picture_condition,order_condition,speaker_condition,task,block,picture_id,word_id,test_words,dialect_words,target_length,exposure_count,target,primary_coder_response,primary_coder_response_length,primary_max_word_length,primary_coder_correct,primary_coder_nLED,secondary_coder_response,secondary_coder_response_length,secondary_max_word_length,secondary_coder_correct,secondary_coder_nLED,lenient_max_word_length,lenient_correct,lenient_nLED,stringent_max_word_length,stringent_correct,stringent_nLED,submission_time,running_time
10642,161,96,36,dialect,opaque,no_picture,RR,female,R,TEST,0,12,testing_word,can_shift_word,4,0,skub,smiba,5,5,0,0.6,snibE,5,5,0,0.6,5,0,0.6,5,0,0.6,31s,6881s (~1.91 hours)
10643,161,97,37,dialect,opaque,no_picture,RR,female,R,TEST,0,39,testing_word,can_shift_word,6,0,klusim,dEsna,5,6,0,0.833333,dEsna,5,6,0,0.833333,6,0,0.833333,6,0,0.833333,30s,6911s (~1.92 hours)
10644,161,98,38,dialect,opaque,no_picture,RR,female,R,TEST,0,16,testing_word,can_shift_word,4,0,dOlk,flisO,5,5,0,1,bisO,4,4,0,1,4,0,1,5,0,1,31s,6942s (~1.93 hours)
10645,161,99,39,dialect,opaque,no_picture,RR,female,R,TEST,0,20,training_word,no_shift_word,4,5,nifs,nifk,4,4,0,0.25,nifk,4,4,0,0.25,4,0,0.25,4,0,0.25,26s,6968s (~1.94 hours)
10646,161,100,40,dialect,opaque,no_picture,RR,female,R,TEST,0,23,testing_word,can_shift_word,5,0,dikla,slOku,5,5,0,1,slOxu,5,5,0,1,5,0,1,5,0,1,34s,7002s (~1.95 hours)
10647,161,101,41,dialect,opaque,no_picture,RR,female,R,TEST,0,22,training_word,no_shift_word,5,5,nOflE,nifk,4,5,0,0.6,nifk,4,5,0,0.6,5,0,0.6,5,0,0.6,38s,7040s (~1.96 hours)
10648,161,102,42,dialect,opaque,no_picture,RR,female,R,TEST,0,30,training_word,shifted_word,5,5,skEfi,skEf,4,5,0,0.2,skEf,4,5,0,0.2,5,0,0.2,5,0,0.2,41s,7081s (~1.97 hours)
9811,162,1,1,dialect,opaque,no_picture,RR,female,R,TR1,0,2,training_word,no_shift_word,3,1,fub,skib,4,4,0,0.75,skib,4,4,0,0.75,4,0,0.75,4,0,0.75,NA,485s (~8.08 minutes)
9814,162,2,2,dialect,opaque,no_picture,RR,female,R,TR1,0,5,training_word,shifted_word,3,1,nal,skib,4,4,0,1,fskib,5,5,0,1,4,0,1,5,0,1,13s,498s (~8.3 minutes)
9817,162,3,3,dialect,opaque,no_picture,RR,female,R,TR1,0,7,training_word,shifted_word,3,1,daf,lEb,3,3,0,1,lEb,3,3,0,1,3,0,1,3,0,1,12s,510s (~8.5 minutes)
9820,162,4,4,dialect,opaque,no_picture,RR,female,R,TR1,0,11,training_word,shifted_word,4,1,blaf,sk,2,4,0,1,ski,3,4,0,1,4,0,1,4,0,1,10s,520s (~8.67 minutes)
9825,162,5,5,dialect,opaque,no_picture,RR,female,R,TR1,0,17,training_word,no_shift_word,4,1,mOls,dOf,3,4,0,0.75,dOf,3,4,0,0.75,4,0,0.75,4,0,0.75,11s,531s (~8.85 minutes)
9829,162,6,6,dialect,opaque,no_picture,RR,female,R,TR1,0,27,training_word,shifted_word,5,1,bEsmi,mOf,3,5,0,1,mOf,3,5,0,1,5,0,1,5,0,1,15s,546s (~9.1 minutes)
9833,162,7,7,dialect,opaque,no_picture,RR,female,R,TR1,0,9,training_word,no_shift_word,4,1,snOf,bOf,3,4,0,0.5,bOf,3,4,0,0.5,4,0,0.5,4,0,0.5,17s,563s (~9.38 minutes)
9837,162,8,8,dialect,opaque,no_picture,RR,female,R,TR1,0,34,training_word,no_shift_word,5,1,flidu,snOf,4,5,0,1,snOf,4,5,0,1,5,0,1,5,0,1,12s,575s (~9.58 minutes)
9842,162,9,9,dialect,opaque,no_picture,RR,female,R,TR1,0,13,training_word,no_shift_word,4,1,flOb,snOf,4,4,0,0.75,snOf,4,4,0,0.75,4,0,0.75,4,0,0.75,13s,588s (~9.8 minutes)
9846,162,10,10,dialect,opaque,no_picture,RR,female,R,TR1,0,35,training_word,shifted_word,5,1,slOku,flEb,4,5,0,0.8,flEb,4,5,0,0.8,5,0,0.8,5,0,0.8,13s,601s (~10.02 minutes)
9851,162,11,1,dialect,opaque,no_picture,RR,female,R,TR2,0,34,training_word,no_shift_word,5,2,flidu,slObu,5,5,0,0.6,slObu,5,5,0,0.6,5,0,0.6,5,0,0.6,NA,621s (~10.35 minutes)
9855,162,12,2,dialect,opaque,no_picture,RR,female,R,TR2,0,9,training_word,no_shift_word,4,2,snOf,slObdu,6,6,0,0.666667,slObdu,6,6,0,0.666667,6,0,0.666667,6,0,0.666667,10s,631s (~10.52 minutes)
9858,162,13,3,dialect,opaque,no_picture,RR,female,R,TR2,0,13,training_word,no_shift_word,4,2,flOb,snOf,4,4,0,0.75,snOf,4,4,0,0.75,4,0,0.75,4,0,0.75,10s,641s (~10.68 minutes)
9861,162,14,4,dialect,opaque,no_picture,RR,female,R,TR2,0,17,training_word,no_shift_word,4,2,mOls,bisu,4,4,0,1,bisu,4,4,0,1,4,0,1,4,0,1,10s,651s (~10.85 minutes)
9864,162,15,5,dialect,opaque,no_picture,RR,female,R,TR2,0,11,training_word,shifted_word,4,2,blaf,mOls,4,4,0,1,mOls,4,4,0,1,4,0,1,4,0,1,11s,662s (~11.03 minutes)
9869,162,16,6,dialect,opaque,no_picture,RR,female,R,TR2,0,2,training_word,no_shift_word,3,2,fub,snOf,4,4,0,1,snOf,4,4,0,1,4,0,1,4,0,1,10s,672s (~11.2 minutes)
9873,162,17,7,dialect,opaque,no_picture,RR,female,R,TR2,0,7,training_word,shifted_word,3,2,daf,libu,4,4,0,1,libu,4,4,0,1,4,0,1,4,0,1,10s,682s (~11.37 minutes)
9878,162,18,8,dialect,opaque,no_picture,RR,female,R,TR2,0,35,training_word,shifted_word,5,2,slOku,lObu,4,5,0,0.4,lubu,4,5,0,0.6,5,0,0.4,5,0,0.6,12s,694s (~11.57 minutes)
9881,162,19,9,dialect,opaque,no_picture,RR,female,R,TR2,0,27,training_word,shifted_word,5,2,bEsmi,flibu,5,5,0,1,flibu,5,5,0,1,5,0,1,5,0,1,11s,705s (~11.75 minutes)
9886,162,20,10,dialect,opaque,no_picture,RR,female,R,TR2,0,5,training_word,shifted_word,3,2,nal,dOf,3,3,0,1,dOf,3,3,0,1,3,0,1,3,0,1,10s,715s (~11.92 minutes)
9927,162,21,1,dialect,opaque,no_picture,RR,female,R,TR3,0,25,training_word,shifted_word,5,2,dasmu,flisO,5,5,0,1,flEsO,5,5,0,1,5,0,1,5,0,1,NA,811s (~13.52 minutes)
9932,162,22,2,dialect,opaque,no_picture,RR,female,R,TR3,0,29,training_word,no_shift_word,5,2,smiba,dOsiO,5,5,0,1,dOsiO,5,5,0,1,5,0,1,5,0,1,10s,821s (~13.68 minutes)
9937,162,23,3,dialect,opaque,no_picture,RR,female,R,TR3,0,4,training_word,no_shift_word,3,2,mif,dOf,3,3,0,0.666667,dOf,3,3,0,0.666667,3,0,0.666667,3,0,0.666667,9s,830s (~13.83 minutes)
9941,162,24,4,dialect,opaque,no_picture,RR,female,R,TR3,0,1,training_word,shifted_word,3,2,nEf,nif,3,3,0,0.333333,nif,3,3,0,0.333333,3,0,0.333333,3,0,0.333333,9s,839s (~13.98 minutes)
9946,162,25,5,dialect,opaque,no_picture,RR,female,R,TR3,0,32,training_word,shifted_word,5,2,smadu,slibu,5,5,0,0.6,slibu,5,5,0,0.6,5,0,0.6,5,0,0.6,9s,848s (~14.13 minutes)
9952,162,26,6,dialect,opaque,no_picture,RR,female,R,TR3,0,38,training_word,no_shift_word,6,2,snibOl,bOsO,4,6,0,0.833333,bOsO,4,6,0,0.833333,6,0,0.833333,6,0,0.833333,11s,859s (~14.32 minutes)
9955,162,27,7,dialect,opaque,no_picture,RR,female,R,TR3,0,41,training_word,no_shift_word,6,2,slinab,snibu,5,6,0,0.666667,snibu,5,6,0,0.666667,6,0,0.666667,6,0,0.666667,10s,869s (~14.48 minutes)
9960,162,28,8,dialect,opaque,no_picture,RR,female,R,TR3,0,15,training_word,shifted_word,4,2,balf,dOsO,4,4,0,1,dOsO,4,4,0,1,4,0,1,4,0,1,10s,879s (~14.65 minutes)
9962,162,29,9,dialect,opaque,no_picture,RR,female,R,TR3,0,21,training_word,shifted_word,4,2,nEsk,slObO,5,5,0,1,slObO,5,5,0,1,5,0,1,5,0,1,11s,890s (~14.83 minutes)
9969,162,30,10,dialect,opaque,no_picture,RR,female,R,TR3,0,24,training_word,no_shift_word,5,2,dEsna,disO,4,5,0,0.6,disO,4,5,0,0.6,5,0,0.6,5,0,0.6,12s,902s (~15.03 minutes)
9977,162,31,1,dialect,opaque,no_picture,RR,female,R,TR4,0,4,training_word,no_shift_word,3,3,mif,nif,3,3,0,0.333333,mif,3,3,1,0,3,1,0,3,0,0.333333,NA,921s (~15.35 minutes)
9983,162,32,2,dialect,opaque,no_picture,RR,female,R,TR4,0,15,training_word,shifted_word,4,3,balf,slibO,5,5,0,1,slibO,5,5,0,1,5,0,1,5,0,1,10s,931s (~15.52 minutes)
9990,162,33,3,dialect,opaque,no_picture,RR,female,R,TR4,0,38,training_word,no_shift_word,6,3,snibOl,dOsiO,5,6,0,0.833333,dOsiO,5,6,0,0.833333,6,0,0.833333,6,0,0.833333,13s,944s (~15.73 minutes)
9997,162,34,4,dialect,opaque,no_picture,RR,female,R,TR4,0,41,training_word,no_shift_word,6,3,slinab,smOlO,5,6,0,0.833333,smOlO,5,6,0,0.833333,6,0,0.833333,6,0,0.833333,10s,954s (~15.9 minutes)
10003,162,35,5,dialect,opaque,no_picture,RR,female,R,TR4,0,25,training_word,shifted_word,5,3,dasmu,difO,4,5,0,0.8,difO,4,5,0,0.8,5,0,0.8,5,0,0.8,13s,967s (~16.12 minutes)
10009,162,36,6,dialect,opaque,no_picture,RR,female,R,TR4,0,32,training_word,shifted_word,5,3,smadu,slObO,5,5,0,0.8,slObO,5,5,0,0.8,5,0,0.8,5,0,0.8,11s,978s (~16.3 minutes)
10016,162,37,7,dialect,opaque,no_picture,RR,female,R,TR4,0,24,training_word,no_shift_word,5,3,dEsna,disO,4,5,0,0.6,disO,4,5,0,0.6,5,0,0.6,5,0,0.6,13s,991s (~16.52 minutes)
10022,162,38,8,dialect,opaque,no_picture,RR,female,R,TR4,0,29,training_word,no_shift_word,5,3,smiba,slimO,5,5,0,0.6,slimO,5,5,0,0.6,5,0,0.6,5,0,0.6,12s,1003s (~16.72 minutes)
10026,162,39,9,dialect,opaque,no_picture,RR,female,R,TR4,0,21,training_word,shifted_word,4,3,nEsk,flimO,5,5,0,1,flimO,5,5,0,1,5,0,1,5,0,1,12s,1015s (~16.92 minutes)
10030,162,40,10,dialect,opaque,no_picture,RR,female,R,TR4,0,1,training_word,shifted_word,3,3,nEf,mif,3,3,0,0.666667,mif,3,3,0,0.666667,3,0,0.666667,3,0,0.666667,9s,1024s (~17.07 minutes)
10193,162,41,1,dialect,opaque,no_picture,RR,female,R,TR5,0,37,training_word,shifted_word,6,3,blEkus,snibO,5,6,0,1,snibO,5,6,0,1,6,0,1,6,0,1,NA,1449s (~24.15 minutes)
10196,162,42,2,dialect,opaque,no_picture,RR,female,R,TR5,0,40,training_word,shifted_word,6,3,flEsOd,snibO,5,6,0,0.833333,snibO,5,6,0,0.833333,6,0,0.833333,6,0,0.833333,10s,1459s (~24.32 minutes)
10199,162,43,3,dialect,opaque,no_picture,RR,female,R,TR5,0,30,training_word,shifted_word,5,3,skEfi,smEbO,5,5,0,0.6,smEbO,5,5,0,0.6,5,0,0.6,5,0,0.6,11s,1470s (~24.5 minutes)
10204,162,44,4,dialect,opaque,no_picture,RR,female,R,TR5,0,6,training_word,no_shift_word,3,3,lOm,nis,3,3,0,1,nis,3,3,0,1,3,0,1,3,0,1,11s,1481s (~24.68 minutes)
10207,162,45,5,dialect,opaque,no_picture,RR,female,R,TR5,0,10,training_word,no_shift_word,4,3,blim,sibO,4,4,0,1,sibO,4,4,0,1,4,0,1,4,0,1,9s,1490s (~24.83 minutes)
10210,162,46,6,dialect,opaque,no_picture,RR,female,R,TR5,0,8,training_word,shifted_word,4,3,snid,sibO,4,4,0,0.75,sibO,4,4,0,0.75,4,0,0.75,4,0,0.75,9s,1499s (~24.98 minutes)
10215,162,47,7,dialect,opaque,no_picture,RR,female,R,TR5,0,26,training_word,shifted_word,5,3,kublE,flis,4,5,0,1,flis,4,5,0,1,5,0,1,5,0,1,10s,1509s (~25.15 minutes)
10218,162,48,8,dialect,opaque,no_picture,RR,female,R,TR5,0,20,training_word,no_shift_word,4,3,nifs,snibO,5,5,0,0.6,snibO,5,5,0,0.6,5,0,0.6,5,0,0.6,11s,1520s (~25.33 minutes)
10222,162,49,9,dialect,opaque,no_picture,RR,female,R,TR5,0,22,training_word,no_shift_word,5,3,nOflE,nibO,4,5,0,0.8,nEbO,4,5,0,0.8,5,0,0.8,5,0,0.8,10s,1530s (~25.5 minutes)
10224,162,50,10,dialect,opaque,no_picture,RR,female,R,TR5,0,18,training_word,no_shift_word,4,3,fOns,dibO,4,4,0,1,dibO,4,4,0,1,4,0,1,4,0,1,11s,1541s (~25.68 minutes)
10229,162,51,1,dialect,opaque,no_picture,RR,female,R,TR6,0,37,training_word,shifted_word,6,4,blEkus,blEds,5,6,0,0.333333,blEds,5,6,0,0.333333,6,0,0.333333,6,0,0.333333,NA,1561s (~26.02 minutes)
10234,162,52,2,dialect,opaque,no_picture,RR,female,R,TR6,0,18,training_word,no_shift_word,4,4,fOns,flibO,5,5,0,0.8,flibO,5,5,0,0.8,5,0,0.8,5,0,0.8,12s,1573s (~26.22 minutes)
10236,162,53,3,dialect,opaque,no_picture,RR,female,R,TR6,0,10,training_word,no_shift_word,4,4,blim,misO,4,4,0,1,misO,4,4,0,1,4,0,1,4,0,1,12s,1585s (~26.42 minutes)
10241,162,54,4,dialect,opaque,no_picture,RR,female,R,TR6,0,26,training_word,shifted_word,5,4,kublE,sEbO,4,5,0,0.8,sEbO,4,5,0,0.8,5,0,0.8,5,0,0.8,11s,1596s (~26.6 minutes)
10244,162,55,5,dialect,opaque,no_picture,RR,female,R,TR6,0,30,training_word,shifted_word,5,4,skEfi,dEsO,4,5,0,0.8,dEsO,4,5,0,0.8,5,0,0.8,5,0,0.8,11s,1607s (~26.78 minutes)
10250,162,56,6,dialect,opaque,no_picture,RR,female,R,TR6,0,6,training_word,no_shift_word,3,4,lOm,flis,4,4,0,0.75,flis,4,4,0,0.75,4,0,0.75,4,0,0.75,11s,1618s (~26.97 minutes)
10253,162,57,7,dialect,opaque,no_picture,RR,female,R,TR6,0,20,training_word,no_shift_word,4,4,nifs,flisO,5,5,0,0.8,flisO,5,5,0,0.8,5,0,0.8,5,0,0.8,11s,1629s (~27.15 minutes)
10254,162,58,8,dialect,opaque,no_picture,RR,female,R,TR6,0,40,training_word,shifted_word,6,4,flEsOd,dEsO,4,6,0,0.5,dEsO,4,6,0,0.5,6,0,0.5,6,0,0.5,10s,1639s (~27.32 minutes)
10259,162,59,9,dialect,opaque,no_picture,RR,female,R,TR6,0,8,training_word,shifted_word,4,4,snid,flibO,5,5,0,0.8,flibO,5,5,0,0.8,5,0,0.8,5,0,0.8,11s,1650s (~27.5 minutes)
10260,162,60,10,dialect,opaque,no_picture,RR,female,R,TR6,0,22,training_word,no_shift_word,5,4,nOflE,flEbO,5,5,0,0.8,flEbO,5,5,0,0.8,5,0,0.8,5,0,0.8,8s,1658s (~27.63 minutes)
10264,162,61,1,dialect,opaque,no_picture,RR,female,R,TEST,0,4,training_word,no_shift_word,3,5,mif,mis,3,3,0,0.333333,mis,3,3,0,0.333333,3,0,0.333333,3,0,0.333333,NA,1672s (~27.87 minutes)
10269,162,62,2,dialect,opaque,no_picture,RR,female,R,TEST,0,34,training_word,no_shift_word,5,5,flidu,flObE,5,5,0,0.6,flObE,5,5,0,0.6,5,0,0.6,5,0,0.6,12s,1684s (~28.07 minutes)
10271,162,63,3,dialect,opaque,no_picture,RR,female,R,TEST,0,5,training_word,shifted_word,3,5,nal,nis,3,3,0,0.666667,nis,3,3,0,0.666667,3,0,0.666667,3,0,0.666667,9s,1693s (~28.22 minutes)
10274,162,64,4,dialect,opaque,no_picture,RR,female,R,TEST,0,29,training_word,no_shift_word,5,5,smiba,nisO,4,5,0,0.8,nEsO,4,5,0,1,5,0,0.8,5,0,1,11s,1704s (~28.4 minutes)
10278,162,65,5,dialect,opaque,no_picture,RR,female,R,TEST,0,31,testing_word,can_shift_word,5,0,klufE,kulblE,6,6,0,0.5,kulblE,6,6,0,0.5,6,0,0.5,6,0,0.5,13s,1717s (~28.62 minutes)
10282,162,66,6,dialect,opaque,no_picture,RR,female,R,TEST,0,25,training_word,shifted_word,5,5,dasmu,disiliOb,8,8,0,0.75,disliOb,7,7,0,0.714286,7,0,0.714286,8,0,0.75,14s,1731s (~28.85 minutes)
10286,162,67,7,dialect,opaque,no_picture,RR,female,R,TEST,0,37,training_word,shifted_word,6,5,blEkus,banjEO,6,6,0,0.833333,bangiO,6,6,0,0.833333,6,0,0.833333,6,0,0.833333,10s,1741s (~29.02 minutes)
10289,162,68,8,dialect,opaque,no_picture,RR,female,R,TEST,0,32,training_word,shifted_word,5,5,smadu,kubliE,6,6,0,1,kublEk,6,6,0,1,6,0,1,6,0,1,13s,1754s (~29.23 minutes)
10291,162,69,9,dialect,opaque,no_picture,RR,female,R,TEST,0,42,testing_word,can_shift_word,6,0,flabun,sibilO,6,6,0,1,siblO,5,6,0,0.833333,6,0,0.833333,6,0,1,11s,1765s (~29.42 minutes)
10295,162,70,10,dialect,opaque,no_picture,RR,female,R,TEST,0,19,testing_word,can_shift_word,4,0,suld,dEsO,4,4,0,1,dEsO,4,4,0,1,4,0,1,4,0,1,8s,1773s (~29.55 minutes)
10299,162,71,11,dialect,opaque,no_picture,RR,female,R,TEST,0,9,training_word,no_shift_word,4,5,snOf,s?bO,4,4,0,0.75,sibO,4,4,0,0.75,4,0,0.75,4,0,0.75,8s,1781s (~29.68 minutes)
10302,162,72,12,dialect,opaque,no_picture,RR,female,R,TEST,0,1,training_word,shifted_word,3,5,nEf,bOs,3,3,0,1,bOs,3,3,0,1,3,0,1,3,0,1,14s,1795s (~29.92 minutes)
10304,162,73,13,dialect,opaque,no_picture,RR,female,R,TEST,0,27,training_word,shifted_word,5,5,bEsmi,flEblO,6,6,0,0.833333,flEblO,6,6,0,0.833333,6,0,0.833333,6,0,0.833333,13s,1808s (~30.13 minutes)
10307,162,74,14,dialect,opaque,no_picture,RR,female,R,TEST,0,14,testing_word,can_shift_word,4,0,klEb,*,1,4,NA,NA,*,1,4,NA,NA,NA,NA,NA,NA,NA,NA,13s,1821s (~30.35 minutes)
10308,162,75,15,dialect,opaque,no_picture,RR,female,R,TEST,0,18,training_word,no_shift_word,4,5,fOns,sibO,4,4,0,1,sibO,4,4,0,1,4,0,1,4,0,1,9s,1830s (~30.5 minutes)
10310,162,76,16,dialect,opaque,no_picture,RR,female,R,TEST,0,35,training_word,shifted_word,5,5,slOku,sabiO,5,5,0,0.8,sabiO,5,5,0,0.8,5,0,0.8,5,0,0.8,5s,1835s (~30.58 minutes)
10313,162,77,17,dialect,opaque,no_picture,RR,female,R,TEST,0,10,training_word,no_shift_word,4,5,blim,bOtO,4,4,0,0.75,bOtO,4,4,0,0.75,4,0,0.75,4,0,0.75,7s,1842s (~30.7 minutes)
10315,162,78,18,dialect,opaque,no_picture,RR,female,R,TEST,0,39,testing_word,can_shift_word,6,0,klusim,bisiOdalO,9,9,0,0.888889,bEsiOtadO,9,9,0,0.888889,9,0,0.888889,9,0,0.888889,14s,1856s (~30.93 minutes)
10318,162,79,19,dialect,opaque,no_picture,RR,female,R,TEST,0,30,training_word,shifted_word,5,5,skEfi,dibalOkO,8,8,0,1,tEplObO,7,7,0,1,7,0,1,8,0,1,10s,1866s (~31.1 minutes)
10319,162,80,20,dialect,opaque,no_picture,RR,female,R,TEST,0,21,training_word,shifted_word,4,5,nEsk,balsiO,6,6,0,0.833333,bOlsiO,6,6,0,0.833333,6,0,0.833333,6,0,0.833333,10s,1876s (~31.27 minutes)
10321,162,81,21,dialect,opaque,no_picture,RR,female,R,TEST,0,2,training_word,no_shift_word,3,5,fub,bEdO,4,4,0,1,bEdO,4,4,0,1,4,0,1,4,0,1,7s,1883s (~31.38 minutes)
10322,162,82,22,dialect,opaque,no_picture,RR,female,R,TEST,0,38,training_word,no_shift_word,6,5,snibOl,sibiO,5,6,0,0.5,sibiO,5,6,0,0.5,6,0,0.5,6,0,0.5,6s,1889s (~31.48 minutes)
10325,162,83,23,dialect,opaque,no_picture,RR,female,R,TEST,0,22,training_word,no_shift_word,5,5,nOflE,blEbO,5,5,0,1,blEbO,5,5,0,1,5,0,1,5,0,1,7s,1896s (~31.6 minutes)
10326,162,84,24,dialect,opaque,no_picture,RR,female,R,TEST,0,23,testing_word,can_shift_word,5,0,dikla,dOsO,4,5,0,0.8,dOsO,4,5,0,0.8,5,0,0.8,5,0,0.8,8s,1904s (~31.73 minutes)
10329,162,85,25,dialect,opaque,no_picture,RR,female,R,TEST,0,13,training_word,no_shift_word,4,5,flOb,sEbO,4,4,0,1,sEbO,4,4,0,1,4,0,1,4,0,1,8s,1912s (~31.87 minutes)
10331,162,86,26,dialect,opaque,no_picture,RR,female,R,TEST,0,3,testing_word,can_shift_word,3,0,mab,mOx,3,3,0,0.666667,mOx,3,3,0,0.666667,3,0,0.666667,3,0,0.666667,7s,1919s (~31.98 minutes)
10334,162,87,27,dialect,opaque,no_picture,RR,female,R,TEST,0,11,training_word,shifted_word,4,5,blaf,fEbO,4,4,0,1,fEbO,4,4,0,1,4,0,1,4,0,1,7s,1926s (~32.1 minutes)
10336,162,88,28,dialect,opaque,no_picture,RR,female,R,TEST,0,8,training_word,shifted_word,4,5,snid,sEbO,4,4,0,0.75,sEbO,4,4,0,0.75,4,0,0.75,4,0,0.75,6s,1932s (~32.2 minutes)
10338,162,89,29,dialect,opaque,no_picture,RR,female,R,TEST,0,26,training_word,shifted_word,5,5,kublE,kubliO,6,6,0,0.333333,kubliO,6,6,0,0.333333,6,0,0.333333,6,0,0.333333,9s,1941s (~32.35 minutes)
10340,162,90,30,dialect,opaque,no_picture,RR,female,R,TEST,0,17,training_word,no_shift_word,4,5,mOls,madOx,5,5,0,0.8,madOx,5,5,0,0.8,5,0,0.8,5,0,0.8,11s,1952s (~32.53 minutes)
10342,162,91,31,dialect,opaque,no_picture,RR,female,R,TEST,0,33,testing_word,can_shift_word,5,0,klOda,sEbiO,5,5,0,1,sEbiO,5,5,0,1,5,0,1,5,0,1,7s,1959s (~32.65 minutes)
10343,162,92,32,dialect,opaque,no_picture,RR,female,R,TEST,0,40,training_word,shifted_word,6,5,flEsOd,sibO,4,6,0,0.833333,sibO,4,6,0,0.833333,6,0,0.833333,6,0,0.833333,5s,1964s (~32.73 minutes)
10345,162,93,33,dialect,opaque,no_picture,RR,female,R,TEST,0,28,testing_word,can_shift_word,5,0,luskO,EsO,3,5,0,0.6,EsO,3,5,0,0.6,5,0,0.6,5,0,0.6,7s,1971s (~32.85 minutes)
10347,162,94,34,dialect,opaque,no_picture,RR,female,R,TEST,0,24,training_word,no_shift_word,5,5,dEsna,dOsO,4,5,0,0.6,dOsO,4,5,0,0.6,5,0,0.6,5,0,0.6,5s,1976s (~32.93 minutes)
10349,162,95,35,dialect,opaque,no_picture,RR,female,R,TEST,0,16,testing_word,can_shift_word,4,0,dOlk,dEbO,4,4,0,0.75,dEbO,4,4,0,0.75,4,0,0.75,4,0,0.75,5s,1981s (~33.02 minutes)
10350,162,96,36,dialect,opaque,no_picture,RR,female,R,TEST,0,41,training_word,no_shift_word,6,5,slinab,sElibi,6,6,0,0.666667,sElEbi,6,6,0,0.833333,6,0,0.666667,6,0,0.833333,6s,1987s (~33.12 minutes)
10352,162,97,37,dialect,opaque,no_picture,RR,female,R,TEST,0,12,testing_word,can_shift_word,4,0,skub,batO,4,4,0,1,batO,4,4,0,1,4,0,1,4,0,1,8s,1995s (~33.25 minutes)
10355,162,98,38,dialect,opaque,no_picture,RR,female,R,TEST,0,7,training_word,shifted_word,3,5,daf,dOsiO,5,5,0,0.8,dOsiO,5,5,0,0.8,5,0,0.8,5,0,0.8,6s,2001s (~33.35 minutes)
10356,162,99,39,dialect,opaque,no_picture,RR,female,R,TEST,0,15,training_word,shifted_word,4,5,balf,mOdO,4,4,0,1,mOdO,4,4,0,1,4,0,1,4,0,1,6s,2007s (~33.45 minutes)
10357,162,100,40,dialect,opaque,no_picture,RR,female,R,TEST,0,20,training_word,no_shift_word,4,5,nifs,kuliO,5,5,0,1,kuliO,5,5,0,1,5,0,1,5,0,1,6s,2013s (~33.55 minutes)
10358,162,101,41,dialect,opaque,no_picture,RR,female,R,TEST,0,6,training_word,no_shift_word,3,5,lOm,mOx,3,3,0,0.666667,mOx,3,3,0,0.666667,3,0,0.666667,3,0,0.666667,6s,2019s (~33.65 minutes)
10360,162,102,42,dialect,opaque,no_picture,RR,female,R,TEST,0,36,testing_word,can_shift_word,6,0,skOnEf,dabO,4,6,0,1,dabO,4,6,0,1,6,0,1,6,0,1,5s,2024s (~33.73 minutes)
9993,163,1,1,dialect,opaque,no_picture,RR,female,R,TR1,0,5,training_word,shifted_word,3,1,nal,gOm,3,3,0,1,gOm,3,3,0,1,3,0,1,3,0,1,NA,697s (~11.62 minutes)
10007,163,2,2,dialect,opaque,no_picture,RR,female,R,TR1,0,15,training_word,shifted_word,4,1,balf,walif,5,5,0,0.4,valf,4,4,0,0.25,4,0,0.25,5,0,0.4,26s,723s (~12.05 minutes)
10018,163,3,3,dialect,opaque,no_picture,RR,female,R,TR1,0,34,training_word,no_shift_word,5,1,flidu,galf,4,5,0,1,galf,4,5,0,1,5,0,1,5,0,1,23s,746s (~12.43 minutes)
10029,163,4,4,dialect,opaque,no_picture,RR,female,R,TR1,0,9,training_word,no_shift_word,4,1,snOf,faln,4,4,0,1,falm,4,4,0,1,4,0,1,4,0,1,27s,773s (~12.88 minutes)
10041,163,5,5,dialect,opaque,no_picture,RR,female,R,TR1,0,21,training_word,shifted_word,4,1,nEsk,swalk,5,5,0,0.8,svalk,5,5,0,0.8,5,0,0.8,5,0,0.8,21s,794s (~13.23 minutes)
10052,163,6,6,dialect,opaque,no_picture,RR,female,R,TR1,0,2,training_word,no_shift_word,3,1,fub,glOl,4,4,0,1,lOl,3,3,0,1,3,0,1,4,0,1,24s,818s (~13.63 minutes)
10063,163,7,7,dialect,opaque,no_picture,RR,female,R,TR1,0,11,training_word,shifted_word,4,1,blaf,bOlf,4,4,0,0.5,balf,4,4,0,0.5,4,0,0.5,4,0,0.5,27s,845s (~14.08 minutes)
10070,163,8,8,dialect,opaque,no_picture,RR,female,R,TR1,0,8,training_word,shifted_word,4,1,snid,falub,5,5,0,1,falub,5,5,0,1,5,0,1,5,0,1,22s,867s (~14.45 minutes)
10079,163,9,9,dialect,opaque,no_picture,RR,female,R,TR1,0,22,training_word,no_shift_word,5,1,nOflE,nusk,4,5,0,0.8,nusk,4,5,0,0.8,5,0,0.8,5,0,0.8,24s,891s (~14.85 minutes)
10089,163,10,10,dialect,opaque,no_picture,RR,female,R,TR1,0,20,training_word,no_shift_word,4,1,nifs,nu,2,4,0,0.75,nu,2,4,0,0.75,4,0,0.75,4,0,0.75,24s,915s (~15.25 minutes)
10101,163,11,1,dialect,opaque,no_picture,RR,female,R,TR2,0,2,training_word,no_shift_word,3,2,fub,fub,3,3,1,0,fub,3,3,1,0,3,1,0,3,1,0,NA,941s (~15.68 minutes)
