"trial_id","timestamp","session_number","session_trial_id","section","section_trial_id","word_id","novel_word_for_task","exposure_count","picture_id","word_length","target","participant_input","correct","edit_distance"
"105","2017-03-24 17:01:44","3","63","R_TEST","3","22","1","5","000","5","nOflE","nOfla","0","0.2"
"106","2017-03-24 17:02:16","3","64","R_TEST","4","29","1","5","000","5","smiba","smiba","1","0"
"107","2017-03-24 17:03:23","3","65","R_TEST","5","25","1","5","000","5","dasmu","dasmagu","0","0.285714"
"108","2017-03-24 17:04:08","3","66","R_TEST","6","27","1","5","000","5","bEsmi","bE?mi","0","0.2"
"109","2017-03-24 17:04:27","3","67","R_TEST","7","18","1","5","000","4","fOns","fOns","1","0"
"110","2017-03-24 17:05:06","3","68","R_TEST","8","36","0","0","000","6","skOnEf","skunOf","0","0.333333"
"111","2017-03-24 17:05:36","3","69","R_TEST","9","8","1","5","000","4","snid","snid","1","0"
"112","2017-03-24 17:06:08","3","70","R_TEST","10","37","1","5","000","6","blEkus","blakus","0","0.166667"
"113","2017-03-24 17:06:41","3","71","R_TEST","11","41","1","5","000","6","slinab","slinab","1","0"
"114","2017-03-24 17:08:18","3","72","R_TEST","12","30","1","5","000","5","skEfi","skEfi","1","0"
"115","2017-03-24 17:08:38","3","73","R_TEST","13","38","1","5","000","6","snibOl","sniblO","0","0.333333"
"116","2017-03-24 17:08:55","3","74","R_TEST","14","5","1","5","000","3","nal","nOl","0","0.333333"
"117","2017-03-24 17:09:25","3","75","R_TEST","15","24","1","5","000","5","dEsna","dasna","0","0.2"
"118","2017-03-24 17:09:43","3","76","R_TEST","16","6","1","5","000","3","lOm","lOm","1","0"
"119","2017-03-24 17:10:06","3","77","R_TEST","17","14","0","0","000","4","klEb","glab","0","0.5"
"120","2017-03-24 17:10:34","3","78","R_TEST","18","35","1","5","000","5","slOku","slOku","1","0"
"121","2017-03-24 17:11:01","3","79","R_TEST","19","15","1","5","000","4","balf","blaf","0","0.5"
"122","2017-03-24 17:11:35","3","80","R_TEST","20","33","0","0","000","5","klOda","klOdia","0","0.166667"
"123","2017-03-24 17:12:28","3","81","R_TEST","21","39","0","0","000","6","klusim","klOskmi","0","0.428571"
"124","2017-03-24 17:12:50","3","82","R_TEST","22","20","1","5","000","4","nifs","nifs","1","0"
"125","2017-03-24 17:13:25","3","83","R_TEST","23","23","0","0","000","5","dikla","dagla","0","0.4"
"126","2017-03-24 17:13:42","3","84","R_TEST","24","11","1","5","000","4","blaf","blaf","1","0"
"127","2017-03-24 17:14:11","3","85","R_TEST","25","3","0","0","000","3","mab","mab","1","0"
"128","2017-03-24 17:14:34","3","86","R_TEST","26","16","0","0","000","4","dOlk","dlOg","0","0.75"
"129","2017-03-24 17:15:15","3","87","R_TEST","27","32","1","5","000","5","smadu","smadiu","0","0.166667"
"130","2017-03-24 17:15:41","3","88","R_TEST","28","26","1","5","000","5","kublE","kubla","0","0.2"
"131","2017-03-24 17:15:58","3","89","R_TEST","29","1","1","5","000","3","nEf","nEf","1","0"
"132","2017-03-24 17:16:14","3","90","R_TEST","30","9","1","5","000","4","snOf","snOf","1","0"
"133","2017-03-24 17:16:39","3","91","R_TEST","31","31","0","0","000","5","klufE","klufa","0","0.2"
"134","2017-03-24 17:16:55","3","92","R_TEST","32","13","1","5","000","4","flOb","flOb","1","0"
"135","2017-03-24 17:17:50","3","93","R_TEST","33","28","0","0","000","5","luskO","luska","0","0.2"
"136","2017-03-24 17:18:15","3","94","R_TEST","34","7","1","5","000","3","daf","daf","1","0"
"137","2017-03-24 17:18:36","3","95","R_TEST","35","17","1","5","000","4","mOls","mOls","1","0"
"138","2017-03-24 17:19:11","3","96","R_TEST","36","40","1","5","000","6","flEsOd","flaskOd","0","0.285714"
"139","2017-03-24 17:19:35","3","97","R_TEST","37","19","0","0","000","4","suld","slud","0","0.5"
"140","2017-03-24 17:19:53","3","98","R_TEST","38","2","1","5","000","3","fub","fub","1","0"
"141","2017-03-24 17:20:16","3","99","R_TEST","39","34","1","5","000","5","flidu","flidu","1","0"
"142","2017-03-24 17:20:32","3","100","R_TEST","40","4","1","5","000","3","mif","mEf","0","0.333333"
"143","2017-03-24 17:20:52","3","101","R_TEST","41","21","1","5","000","4","nEsk","nEsku","0","0.2"
"144","2017-03-24 17:21:15","3","102","R_TEST","42","12","0","0","000","4","skub","skub","1","0"
"145","2017-03-24 17:21:27","4","11","R_TR1","1","8","0","2","053","4","snid","snif","0","0.25"
"146","2017-03-24 17:21:47","4","12","R_TR1","2","38","0","2","211","6","snibOl","snidOs","0","0.333333"
"147","2017-03-24 17:22:11","4","13","R_TR1","3","7","0","2","088","3","daf","daf","1","0"
"148","2017-03-24 17:22:28","4","14","R_TR1","4","17","0","2","115","4","mOls","smOls","0","0.2"
"149","2017-03-24 17:22:55","4","15","R_TR1","5","27","0","2","215","5","bEsmi","mOlfi","0","0.8"
"150","2017-03-24 17:23:12","4","16","R_TR1","6","29","0","2","077","5","smiba","snids","0","0.6"
"151","2017-03-24 17:23:28","4","17","R_TR1","7","20","0","2","076","4","nifs","nifs","1","0"
"152","2017-03-24 17:23:45","4","18","R_TR1","8","32","0","2","007","5","smadu","smadOf","0","0.333333"
"153","2017-03-24 17:24:03","4","19","R_TR1","9","30","0","2","022","5","skEfi","smOfi","0","0.4"
"154","2017-03-24 17:24:19","4","20","R_TR1","10","40","0","2","167","6","flEsOd","flamO","0","0.5"
"155","2017-03-24 17:29:32","4","31","R_TR2","1","9","0","3","180","4","snOf","fub","0","1"
"156","2017-03-24 17:29:45","4","32","R_TR2","2","1","0","3","083","3","nEf","snEf","0","0.25"
"157","2017-03-24 17:30:03","4","33","R_TR2","3","41","0","3","094","6","slinab","slinE","0","0.333333"
"158","2017-03-24 17:30:16","4","34","R_TR2","4","13","0","3","242","4","flOb","flOb","1","0"
"159","2017-03-24 17:30:34","4","35","R_TR2","5","24","0","3","097","5","dEsna","dasi","0","0.6"
"160","2017-03-24 17:30:46","4","36","R_TR2","6","35","0","3","257","5","slOku","slabu","0","0.4"
"161","2017-03-24 17:31:03","4","37","R_TR2","7","5","0","3","203","3","nal","nal","1","0"
"162","2017-03-24 17:31:23","4","38","R_TR2","8","21","0","3","104","4","nEsk","nOsl","0","0.5"
"163","2017-03-24 17:31:37","4","39","R_TR2","9","2","0","3","237","3","fub","fOb","0","0.333333"
"164","2017-03-24 17:31:51","4","40","R_TR2","10","22","0","3","073","5","nOflE","nEflE","0","0.2"
"165","2017-03-24 17:37:06","4","51","R_TR3","1","15","0","4","122","4","balf","balf","1","0"
"166","2017-03-24 17:37:18","4","52","R_TR3","2","34","0","4","027","5","flidu","fladu","0","0.2"
"167","2017-03-24 17:37:35","4","53","R_TR3","3","11","0","4","182","4","blaf","blaf","1","0"
"168","2017-03-24 17:37:48","4","54","R_TR3","4","4","0","4","049","3","mif","mif","1","0"
"169","2017-03-24 17:38:04","4","55","R_TR3","5","6","0","4","091","3","lOm","lOm","1","0"
"170","2017-03-24 17:38:18","4","56","R_TR3","6","37","0","4","241","6","blEkus","blEkus","1","0"
"171","2017-03-24 17:38:31","4","57","R_TR3","7","10","0","4","155","4","blim","blim","1","0"
"172","2017-03-24 17:38:45","4","58","R_TR3","8","25","0","4","179","5","dasmu","dasmu","1","0"
"173","2017-03-24 17:38:58","4","59","R_TR3","9","26","0","4","081","5","kublE","kublE","1","0"
"174","2017-03-24 17:39:12","4","60","R_TR3","10","18","0","4","185","4","fOns","fOns","1","0"
"175","2017-03-24 17:51:13","4","103","R_TEST","1","4","1","6","049","3","mif","mif","1","0"
"176","2017-03-24 17:51:29","4","104","R_TEST","2","36","0","1","086","6","skOnEf","skO","0","0.5"
"177","2017-03-24 17:51:42","4","105","R_TEST","3","17","1","6","115","4","mOls","mifs","0","0.5"
"178","2017-03-24 17:52:00","4","106","R_TEST","4","29","1","6","077","5","smiba","smiba","1","0"
"179","2017-03-24 17:52:09","4","107","R_TEST","5","11","1","6","182","4","blaf","blaf","1","0"
"180","2017-03-24 17:52:20","4","108","R_TEST","6","3","0","1","236","3","mab","mab","1","0"
"181","2017-03-24 17:52:31","4","109","R_TEST","7","12","0","1","162","4","skub","skub","1","0"
"182","2017-03-24 17:52:45","4","110","R_TEST","8","27","1","6","215","5","bEsmi","basamE","0","0.5"
"183","2017-03-24 17:52:54","4","111","R_TEST","9","34","1","6","027","5","flidu","flEbu","0","0.4"
"184","2017-03-24 17:53:02","4","112","R_TEST","10","2","1","6","237","3","fub","fub","1","0"
"185","2017-03-24 17:53:17","4","113","R_TEST","11","35","1","6","257","5","slOku","slOku","1","0"
"186","2017-03-24 17:53:27","4","114","R_TEST","12","30","1","6","022","5","skEfi","skOfi","0","0.2"
"187","2017-03-24 17:53:38","4","115","R_TEST","13","39","0","1","168","6","klusim","klusim","1","0"
"188","2017-03-24 17:53:46","4","116","R_TEST","14","1","1","6","083","3","nEf","snEf","0","0.25"
"189","2017-03-24 17:53:57","4","117","R_TEST","15","18","1","6","185","4","fOns","fOns","1","0"
"190","2017-03-24 17:54:08","4","118","R_TEST","16","22","1","6","073","5","nOflE","nEflE","0","0.2"
"191","2017-03-24 17:54:18","4","119","R_TEST","17","20","1","6","076","4","nifs","nifs","1","0"
"192","2017-03-24 17:54:29","4","120","R_TEST","18","31","0","1","072","5","klufE","klafu","0","0.4"
"193","2017-03-24 17:54:46","4","121","R_TEST","19","13","1","6","242","4","flOb","flOb","1","0"
"194","2017-03-24 17:54:56","4","122","R_TEST","20","25","1","6","179","5","dasmu","blamu","0","0.6"
"195","2017-03-24 17:55:06","4","123","R_TEST","21","42","0","1","055","6","flabun","flabun","1","0"
"196","2017-03-24 17:55:17","4","124","R_TEST","22","38","1","6","211","6","snibOl","snibOl","1","0"
"197","2017-03-24 17:55:27","4","125","R_TEST","23","14","0","1","006","4","klEb","klOb","0","0.25"
"198","2017-03-24 17:55:37","4","126","R_TEST","24","24","1","6","097","5","dEsna","blasna","0","0.5"
"199","2017-03-24 17:55:49","4","127","R_TEST","25","9","1","6","180","4","snOf","snOf","1","0"
"200","2017-03-24 17:56:11","4","128","R_TEST","26","5","1","6","203","3","nal","snal","0","0.25"
"201","2017-03-24 17:56:21","4","129","R_TEST","27","23","0","1","224","5","dikla","bkla","0","0.4"
"202","2017-03-24 17:56:34","4","130","R_TEST","28","16","0","1","047","4","dOlk","dalk","0","0.25"
"203","2017-03-24 17:56:44","4","131","R_TEST","29","15","1","6","122","4","balf","balf","1","0"
"204","2017-03-24 17:56:55","4","132","R_TEST","30","26","1","6","081","5","kublE","kubla","0","0.2"
"205","2017-03-24 17:57:03","4","133","R_TEST","31","7","1","6","088","3","daf","falf","0","0.5"
"206","2017-03-24 17:57:13","4","134","R_TEST","32","10","1","6","155","4","blim","blim","1","0"
"207","2017-03-24 17:57:25","4","135","R_TEST","33","33","0","1","250","5","klOda","klada","0","0.2"
"208","2017-03-24 17:57:35","4","136","R_TEST","34","19","0","1","228","4","suld","suld","1","0"
"209","2017-03-24 17:57:47","4","137","R_TEST","35","41","1","6","094","6","slinab","slinib","0","0.166667"
"210","2017-03-24 17:57:57","4","138","R_TEST","36","40","1","6","167","6","flEsOd","flada","0","0.666667"
"211","2017-03-24 17:58:06","4","139","R_TEST","37","32","1","6","007","5","smadu","smadu","1","0"
"212","2017-03-24 17:58:19","4","140","R_TEST","38","21","1","6","104","4","nEsk","nEsk","1","0"
"213","2017-03-24 17:58:30","4","141","R_TEST","39","6","1","6","091","3","lOm","lOm","1","0"
"214","2017-03-24 17:58:37","4","142","R_TEST","40","8","1","6","053","4","snid","snid","1","0"
"215","2017-03-24 17:58:48","4","143","R_TEST","41","28","0","1","030","5","luskO","lusilk","0","0.5"
"216","2017-03-24 17:58:58","4","144","R_TEST","42","37","1","6","241","6","blEkus","blakus","0","0.166667"
"217","2017-03-24 18:23:30","6","12","R_TR1","2","5","0","3","000","3","nal","nEf","0","0.666667"
"218","2017-03-24 18:23:53","6","13","R_TR1","3","11","0","3","000","4","blaf","flidu","0","0.8"
"219","2017-03-24 18:24:31","6","14","R_TR1","4","30","0","2","000","5","skEfi","b","0","1"
"220","2017-03-24 18:24:55","6","15","R_TR1","5","40","0","2","000","6","flEsOd","snibOl","0","0.833333"
"221","2017-03-24 18:25:18","6","16","R_TR1","6","29","0","1","000","5","smiba","smiba","1","0"
"222","2017-03-24 18:25:31","8","1","R_TR1","1","10","0","1","083","4","blim","uaEb","0","1"
"223","2017-03-24 18:25:55","6","17","R_TR1","7","24","0","2","000","5","dEsna","fla","0","0.8"
"224","2017-03-24 18:26:02","8","2","R_TR1","2","22","0","1","115","5","nOflE","auaba","0","1"
"225","2017-03-24 18:26:31","8","3","R_TR1","3","30","0","1","211","5","skEfi","sdambE","0","0.833333"
"226","2017-03-24 18:26:41","7","11","R_TR1","1","7","0","2","000","3","daf","gEf","0","0.666667"
"227","2017-03-24 18:26:50","8","4","R_TR1","4","9","0","1","179","4","snOf","dOinsh","0","0.833333"
"228","2017-03-24 18:26:54","7","12","R_TR1","2","29","0","2","000","5","smiba","sEOE","0","0.8"
"229","2017-03-24 18:27:11","8","5","R_TR1","5","6","0","1","047","3","lOm","kuf","0","1"
"230","2017-03-24 18:27:12","7","13","R_TR1","3","18","0","2","000","4","fOns","flis","0","0.5"
"231","2017-03-24 18:27:24","7","14","R_TR1","4","40","0","2","000","6","flEsOd","filEb","0","0.666667"
"232","2017-03-24 18:27:36","7","15","R_TR1","5","26","0","2","000","5","kublE","krEbE","0","0.6"
"233","2017-03-24 18:27:39","8","6","R_TR1","6","7","0","1","049","3","daf","bajO","0","0.75"
"234","2017-03-24 18:27:47","7","16","R_TR1","6","1","0","2","000","3","nEf","lif","0","0.666667"
"235","2017-03-24 18:27:57","8","7","R_TR1","7","11","0","1","076","4","blaf","smadO","0","0.8"
"236","2017-03-24 18:28:01","7","17","R_TR1","7","38","0","2","000","6","snibOl","silOb","0","0.5"
"237","2017-03-24 18:28:13","7","18","R_TR1","8","30","0","2","000","5","skEfi","slEb","0","0.6"
"238","2017-03-24 18:28:16","8","8","R_TR1","8","17","0","1","055","4","mOls","ka","0","1"
"239","2017-03-24 18:28:23","7","19","R_TR1","9","22","0","2","000","5","nOflE","grifa","0","1"
"240","2017-03-24 18:28:33","7","20","R_TR1","10","11","0","2","000","4","blaf","gri","0","1"
"241","2017-03-24 18:28:36","8","9","R_TR1","9","21","0","1","155","4","nEsk","mEsa","0","0.5"
"242","2017-03-24 18:28:54","8","10","R_TR1","10","32","0","1","094","5","smadu","sOmbE","0","0.8"
"243","2017-03-24 18:30:16","6","18","R_TR1","8","41","0","1","000","6","slinab","flidu","0","0.666667"
"244","2017-03-24 18:30:53","6","19","R_TR1","9","38","0","3","000","6","snibOl","snE","0","0.666667"
"245","2017-03-24 18:31:24","6","20","R_TR1","10","32","0","2","000","5","smadu","smibu","0","0.4"
"246","2017-03-24 18:33:43","7","31","R_TR2","1","24","0","3","000","5","dEsna","plEna","0","0.6"
"247","2017-03-24 18:33:55","7","32","R_TR2","2","21","0","3","000","4","nEsk","dEfa","0","0.75"
"248","2017-03-24 18:34:06","7","33","R_TR2","3","41","0","3","000","6","slinab","sibO","0","0.666667"
"249","2017-03-24 18:34:16","7","34","R_TR2","4","6","0","3","000","3","lOm","idm","0","0.666667"
"250","2017-03-24 18:34:31","7","35","R_TR2","5","9","0","3","000","4","snOf","sEf","0","0.5"
"251","2017-03-24 18:34:45","7","36","R_TR2","6","34","0","3","000","5","flidu","fliba","0","0.4"
"252","2017-03-24 18:34:56","7","37","R_TR2","7","32","0","3","000","5","smadu","sibub","0","0.8"
"253","2017-03-24 18:35:08","7","38","R_TR2","8","8","0","3","000","4","snid","sElEm","0","0.8"
"254","2017-03-24 18:35:20","7","39","R_TR2","9","25","0","3","000","5","dasmu","kElb","0","1"
"255","2017-03-24 18:35:36","7","40","R_TR2","10","37","0","3","000","6","blEkus","sliba","0","0.833333"
"256","2017-03-24 18:39:00","6","31","R_TR2","1","2","0","3","000","3","fub","lOm","0","1"
"257","2017-03-24 18:39:44","6","32","R_TR2","2","8","0","4","000","4","snid","snid","1","0"
"258","2017-03-24 18:40:11","6","33","R_TR2","3","20","0","4","000","4","nifs","nifs","1","0"
"259","2017-03-24 18:40:32","6","34","R_TR2","4","15","0","3","000","4","balf","ba","0","0.5"
"260","2017-03-24 18:41:03","6","35","R_TR2","5","7","0","3","000","3","daf","baf","0","0.333333"
"261","2017-03-24 18:41:36","7","51","R_TR3","1","15","0","4","000","4","balf","bils","0","0.5"
"262","2017-03-24 18:41:49","7","52","R_TR3","2","2","0","4","000","3","fub","fub","1","0"
